Datum;VPE_Gesamt;Komm_VPE;Voll;Displays;Lager
2019-05-27;15707;13971;1736;0;MPS
2019-05-28;55574;54248;1326;0;DPS
2019-05-28;19685;19564;121;0;MAN
2019-05-28;15195;15029;166;0;MPS
2019-05-29;74871;73375;1496;0;DPS
2019-05-29;21079;21004;75;0;MAN
2019-05-29;21043;20675;368;0;MPS
2019-05-29;18;18;0;0;WAN
2019-05-30;20891;20453;438;0;DPS
2019-05-30;5809;5802;7;0;MAN
2019-05-30;5694;5694;0;0;MPS
2019-05-31;36931;36388;543;0;DPS
2019-05-31;9689;9683;6;0;MAN
2019-05-31;9269;9269;0;0;MPS
2019-05-31;200;200;0;0;WAN
2019-06-01;44661;43690;971;0;DPS
2019-06-01;14712;14699;13;0;MAN
2019-06-01;11095;11092;3;0;MPS
2019-06-01;5;5;0;0;WAN
2019-06-03;70907;69555;1352;0;DPS
2019-06-03;20610;20590;20;0;MAN
2019-06-03;17300;17138;162;0;MPS
2019-06-04;59555;58533;1022;0;DPS
2019-06-04;17687;17671;16;0;MAN
2019-06-04;14148;14036;112;0;MPS
2019-06-04;2;2;0;0;WAN
2019-06-05;58177;56928;1249;0;DPS
2019-06-05;16592;16453;139;0;MAN
2019-06-05;12793;12745;48;0;MPS
2019-06-06;74541;73275;1266;0;DPS
2019-06-06;21850;21754;96;0;MAN
2019-06-06;19038;19038;0;0;MPS
2019-06-06;2;2;0;0;WAN
2019-06-07;70012;68757;1255;0;DPS
2019-06-07;21289;19425;1864;0;MAN
2019-06-07;18982;18982;0;0;MPS
2019-06-07;5;5;0;0;WAN
2019-06-08;34850;34291;559;0;DPS
2019-06-08;10183;10161;22;0;MAN
2019-06-08;9773;8015;1758;0;MPS
2019-06-11;62806;61666;1140;0;DPS
2019-06-11;17345;17184;161;0;MAN
2019-06-11;16095;15555;540;0;MPS
2019-06-11;2;2;0;0;WAN
2019-06-12;47298;46450;848;0;DPS
2019-06-12;14742;14727;15;0;MAN
2019-06-12;14112;14112;0;0;MPS
2019-06-12;3;3;0;0;WAN
2019-06-13;80265;78974;1291;0;DPS
2019-06-13;25500;24708;792;0;MAN
2019-06-13;23590;23010;580;0;MPS
2019-06-13;1;1;0;0;WAN
2019-06-14;65483;64607;876;0;DPS
2019-06-14;18935;18827;108;0;MAN
2019-06-14;15976;15934;42;0;MPS
2019-06-14;9;9;0;0;WAN
2019-06-15;48736;47779;957;0;DPS
2019-06-15;10602;10589;13;0;MAN
2019-06-15;9292;9291;1;0;MPS
2019-06-15;6;6;0;0;WAN
2019-06-17;74954;73042;1912;0;DPS
2019-06-17;20412;20399;13;0;MAN
2019-06-17;16563;16547;16;0;MPS
2019-06-17;12;10;2;0;WAN
2019-06-18;57913;54728;3185;0;DPS
2019-06-18;15471;14425;1046;0;MAN
2019-06-18;12705;10653;2052;0;MPS
2019-06-19;50347;49349;998;0;DPS
2019-06-19;15194;13428;1766;0;MAN
2019-06-19;12189;11096;1093;0;MPS
2019-06-19;13;12;1;0;WAN
2019-06-20;66013;64127;1886;0;DPS
2019-06-20;19649;19625;24;0;MAN
2019-06-20;20472;20472;0;0;MPS
2019-06-20;1;1;0;0;WAN
2019-06-21;49961;48902;1059;0;DPS
2019-06-21;12320;12237;83;0;MAN
2019-06-21;13837;13643;194;0;MPS
2019-06-22;47490;42748;4742;0;DPS
2019-06-22;9915;9764;151;0;MAN
2019-06-22;9618;9519;99;0;MPS
2019-06-24;68306;64324;3982;0;DPS
2019-06-24;13507;13483;24;0;MAN
2019-06-24;13411;13411;0;0;MPS
2019-06-25;56782;54248;2534;0;DPS
2019-06-25;16529;16453;76;0;MAN
2019-06-25;13824;13502;322;0;MPS
2019-06-25;2;2;0;0;WAN
2019-06-26;53567;52480;1087;0;DPS
2019-06-26;17135;17122;13;0;MAN
2019-06-26;12870;12859;11;0;MPS
2019-06-26;66;66;0;0;WAN
2019-06-27;60805;59765;1040;0;DPS
2019-06-27;19832;19753;79;0;MAN
2019-06-27;17197;17197;0;0;MPS
2019-06-27;3;3;0;0;WAN
2019-06-28;49827;48920;907;0;DPS
2019-06-28;12662;12446;216;0;MAN
2019-06-28;14253;11948;2305;0;MPS
2019-06-28;4;4;0;0;WAN
2019-06-29;44461;43677;784;0;DPS
2019-06-29;11639;11629;10;0;MAN
2019-06-29;10377;10376;1;0;MPS
2019-07-01;68614;67153;1461;0;DPS
2019-07-01;16756;16741;15;0;MAN
2019-07-01;15346;15318;28;0;MPS
2019-07-02;54409;53369;1040;0;DPS
2019-07-02;13243;13084;159;0;MAN
2019-07-02;12324;12300;24;0;MPS
2019-07-02;2;2;0;0;WAN
2019-07-03;55796;54485;1311;0;DPS
2019-07-03;13713;13703;10;0;MAN
2019-07-03;13185;12804;381;0;MPS
2019-07-03;5;5;0;0;WAN
2019-07-04;84888;83141;1747;0;DPS
2019-07-04;19748;19556;192;0;MAN
2019-07-04;25135;25027;108;0;MPS
2019-07-04;7;7;0;0;WAN
2019-07-05;53462;52035;1427;0;DPS
2019-07-05;12525;12518;7;0;MAN
2019-07-05;14493;14395;98;0;MPS
2019-07-05;2;2;0;0;WAN
2019-07-06;36542;35482;1060;0;DPS
2019-07-06;9417;9410;7;0;MAN
2019-07-06;10241;8713;1528;0;MPS
2019-07-06;3;3;0;0;WAN
2019-07-08;52307;50713;1594;0;DPS
2019-07-08;13783;13777;6;0;MAN
2019-07-08;15307;13033;2274;0;MPS
2019-07-09;46959;46124;835;0;DPS
2019-07-09;13451;13432;19;0;MAN
2019-07-09;13061;12232;829;0;MPS
2019-07-09;66;66;0;0;WAN
2019-07-10;48708;47600;1108;0;DPS
2019-07-10;12145;12138;7;0;MAN
2019-07-10;11850;11742;108;0;MPS
2019-07-10;11;11;0;0;WAN
2019-07-11;60660;59626;1034;0;DPS
2019-07-11;17620;17544;76;0;MAN
2019-07-11;17267;16327;940;0;MPS
2019-07-11;3;3;0;0;WAN
2019-07-12;52073;51257;816;0;DPS
2019-07-12;12254;12227;27;0;MAN
2019-07-12;11728;11590;138;0;MPS
2019-07-12;2;2;0;0;WAN
2019-07-13;37454;36742;712;0;DPS
2019-07-13;9524;9429;95;0;MAN
2019-07-13;9355;9215;140;0;MPS
2019-07-13;1;1;0;0;WAN
2019-07-15;59165;58124;1041;0;DPS
2019-07-15;14648;14642;6;0;MAN
2019-07-15;12875;12875;0;0;MPS
2019-07-15;6;6;0;0;WAN
2019-07-16;41016;40293;723;0;DPS
2019-07-16;11569;11360;209;0;MAN
2019-07-16;10852;10852;0;0;MPS
2019-07-16;1;1;0;0;WAN
2019-07-17;45421;44562;859;0;DPS
2019-07-17;12496;12487;9;0;MAN
2019-07-17;11775;10864;911;0;MPS
2019-07-17;1;1;0;0;WAN
2019-07-18;64006;62293;1713;0;DPS
2019-07-18;17134;17117;17;0;MAN
2019-07-18;21560;21560;0;0;MPS
2019-07-18;1;1;0;0;WAN
2019-07-19;42513;41480;1033;0;DPS
2019-07-19;12314;12303;11;0;MAN
2019-07-19;13280;13208;72;0;MPS
2019-07-19;3;3;0;0;WAN
2019-07-20;31519;30835;684;0;DPS
2019-07-20;10548;10541;7;0;MAN
2019-07-20;8270;8270;0;0;MPS
2019-07-22;47028;46294;734;0;DPS
2019-07-22;16287;14719;1568;0;MAN
2019-07-22;13000;12040;960;0;MPS
2019-07-23;42194;41375;819;0;DPS
2019-07-23;11844;11757;87;0;MAN
2019-07-23;12271;11201;1070;0;MPS
2019-07-24;52708;51409;1299;0;DPS
2019-07-24;13888;13247;641;0;MAN
2019-07-24;13815;11911;1904;0;MPS
2019-07-24;2;2;0;0;WAN
2019-07-25;54061;52848;1213;0;DPS
2019-07-25;17674;17333;341;0;MAN
2019-07-25;18020;15107;2913;0;MPS
2019-07-25;2;2;0;0;WAN
2019-07-26;41309;40369;940;0;DPS
2019-07-26;12328;12157;171;0;MAN
2019-07-26;10423;10423;0;0;MPS
2019-07-26;3;3;0;0;WAN
2019-07-27;34195;33156;1039;0;DPS
2019-07-27;10210;10197;13;0;MAN
2019-07-27;8827;8827;0;0;MPS
2019-07-29;49605;48546;1059;0;DPS
2019-07-29;13925;13876;49;0;MAN
2019-07-29;12477;12477;0;0;MPS
2019-07-29;1;1;0;0;WAN
2019-07-30;42448;40544;1904;0;DPS
2019-07-30;12174;12071;103;0;MAN
2019-07-30;11612;11224;388;0;MPS
2019-07-30;10;10;0;0;WAN
2019-07-31;43620;42542;1078;0;DPS
2019-07-31;12676;12666;10;0;MAN
2019-07-31;12306;12306;0;0;MPS
2019-07-31;205;205;0;0;WAN
2019-08-01;69937;68231;1706;0;DPS
2019-08-01;20011;19616;395;0;MAN
2019-08-01;21597;21257;340;0;MPS
2019-08-01;206;206;0;0;WAN
2019-08-02;50546;49525;1021;0;DPS
2019-08-02;13171;13109;62;0;MAN
2019-08-02;14070;14070;0;0;MPS
2019-08-02;13;13;0;0;WAN
2019-08-03;35185;34536;649;0;DPS
2019-08-03;10236;10229;7;0;MAN
2019-08-03;9207;9205;2;0;MPS
2019-08-05;55415;52180;3235;0;DPS
2019-08-05;15619;15608;11;0;MAN
2019-08-05;14241;14148;93;0;MPS
2019-08-06;50349;49134;1215;0;DPS
2019-08-06;13696;13685;11;0;MAN
2019-08-06;15524;14279;1245;0;MPS
2019-08-06;1;1;0;0;WAN
2019-08-07;54210;52499;1711;0;DPS
2019-08-07;13436;13423;13;0;MAN
2019-08-07;15861;15107;754;0;MPS
2019-08-08;62586;61345;1241;0;DPS
2019-08-08;19312;19147;165;0;MAN
2019-08-08;19070;18882;188;0;MPS
2019-08-08;2;2;0;0;WAN
2019-08-09;57879;56722;1157;0;DPS
2019-08-09;15559;15171;388;0;MAN
2019-08-09;16573;15832;741;0;MPS
2019-08-09;3603;3603;0;0;WAN
2019-08-10;32350;31778;572;0;DPS
2019-08-10;9229;9222;7;0;MAN
2019-08-10;9037;9037;0;0;MPS
2019-08-10;2653;2653;0;0;WAN
2019-08-12;52989;52018;971;0;DPS
2019-08-12;15370;15363;7;0;MAN
2019-08-12;15370;15370;0;0;MPS
2019-08-12;4618;4618;0;0;WAN
2019-08-13;45021;43931;1090;0;DPS
2019-08-13;13696;13542;154;0;MAN
2019-08-13;13041;12623;418;0;MPS
2019-08-13;2056;2056;0;0;WAN
2019-08-14;45441;44452;989;0;DPS
2019-08-14;13120;12811;309;0;MAN
2019-08-14;14904;12681;2223;0;MPS
2019-08-14;10;10;0;0;WAN
2019-08-15;66451;65087;1364;0;DPS
2019-08-15;20272;20257;15;0;MAN
2019-08-15;24064;24064;0;0;MPS
2019-08-15;6;6;0;0;WAN
2019-08-16;50648;49834;814;0;DPS
2019-08-16;13594;13584;10;0;MAN
2019-08-16;17722;17721;1;0;MPS
2019-08-16;1;1;0;0;WAN
2019-08-17;33574;30998;2576;0;DPS
2019-08-17;10386;10095;291;0;MAN
2019-08-17;8023;8023;0;0;MPS
2019-08-17;4;4;0;0;WAN
2019-08-19;53003;51977;1026;0;DPS
2019-08-19;16322;16251;71;0;MAN
2019-08-19;13267;13217;50;0;MPS
2019-08-19;1;1;0;0;WAN
2019-08-20;46041;44985;1056;0;DPS
2019-08-20;14195;14181;14;0;MAN
2019-08-20;14310;14068;242;0;MPS
2019-08-21;48153;46722;1431;0;DPS
2019-08-21;14741;14308;433;0;MAN
2019-08-21;13739;13567;172;0;MPS
2019-08-21;3;3;0;0;WAN
2019-08-22;59081;57415;1666;0;DPS
2019-08-22;20545;19615;930;0;MAN
2019-08-22;19244;18799;445;0;MPS
2019-08-23;45269;44599;670;0;DPS
2019-08-23;13803;13792;11;0;MAN
2019-08-23;13420;13420;0;0;MPS
2019-08-24;29499;28903;596;0;DPS
2019-08-24;9898;9893;5;0;MAN
2019-08-24;8200;8164;36;0;MPS
2019-08-26;50609;49753;856;0;DPS
2019-08-26;16045;15959;86;0;MAN
2019-08-26;14814;13640;1174;0;MPS
2019-08-26;5;5;0;0;WAN
2019-08-27;40362;39736;626;0;DPS
2019-08-27;13204;13199;5;0;MAN
2019-08-27;11254;10914;340;0;MPS
2019-08-27;1;1;0;0;WAN
2019-08-28;51987;50913;1074;0;DPS
2019-08-28;16321;15119;1202;0;MAN
2019-08-28;13401;13197;204;0;MPS
2019-08-28;133;113;20;0;WAN
2019-08-29;69309;62868;6441;0;DPS
2019-08-29;18706;18700;6;0;MAN
2019-08-29;25076;21741;3335;0;MPS
2019-08-29;2;2;0;0;WAN
2019-08-30;52248;51374;874;0;DPS
2019-08-30;14675;14656;19;0;MAN
2019-08-30;16113;16047;66;0;MPS
2019-08-30;3;3;0;0;WAN
2019-08-31;34178;33576;602;0;DPS
2019-08-31;9560;9466;94;0;MAN
2019-08-31;7898;7898;0;0;MPS
2019-09-02;56684;55772;912;0;DPS
2019-09-02;16677;16668;9;0;MAN
2019-09-02;14691;14685;6;0;MPS
2019-09-02;4;4;0;0;WAN
2019-09-03;49960;46346;3614;0;DPS
2019-09-03;14239;13844;395;0;MAN
2019-09-03;15352;13815;1537;0;MPS
2019-09-03;1;1;0;0;WAN
2019-09-04;50200;48116;2084;0;DPS
2019-09-04;14998;14989;9;0;MAN
2019-09-04;14495;14494;1;0;MPS
2019-09-05;63445;62390;1055;0;DPS
2019-09-05;20354;20252;102;0;MAN
2019-09-05;21112;20801;311;0;MPS
2019-09-05;2;2;0;0;WAN
2019-09-06;53100;51809;1291;0;DPS
2019-09-06;23263;23250;13;0;MAN
2019-09-06;16412;16412;0;0;MPS
2019-09-07;39246;37431;1815;0;DPS
2019-09-07;12326;12317;9;0;MAN
2019-09-07;9138;9138;0;0;MPS
2019-09-07;2;2;0;0;WAN
2019-09-09;67087;64537;2550;0;DPS
2019-09-09;18350;18295;55;0;MAN
2019-09-09;17350;17230;120;0;MPS
2019-09-09;3;3;0;0;WAN
2019-09-10;53065;49679;3386;0;DPS
2019-09-10;12380;12366;14;0;MAN
2019-09-10;13923;13800;123;0;MPS
2019-09-10;9;9;0;0;WAN
2019-09-11;52560;50140;2420;0;DPS
2019-09-11;13410;13371;39;0;MAN
2019-09-11;16489;13103;3386;0;MPS
2019-09-12;69994;68210;1784;0;DPS
2019-09-12;19740;19594;146;0;MAN
2019-09-12;21896;21405;491;0;MPS
2019-09-12;9;9;0;0;WAN
2019-09-13;56270;55412;858;0;DPS
2019-09-13;15390;15377;13;0;MAN
2019-09-13;14975;14975;0;0;MPS
2019-09-13;23;23;0;0;WAN
2019-09-14;30972;30314;658;0;DPS
2019-09-14;9301;9296;5;0;MAN
2019-09-14;7149;7149;0;0;MPS
2019-09-14;1;1;0;0;WAN
2019-09-16;59626;57074;2552;0;DPS
2019-09-16;17759;17057;702;0;MAN
2019-09-16;15096;13192;1904;0;MPS
2019-09-16;8;8;0;0;WAN
2019-09-17;47136;46014;1122;0;DPS
2019-09-17;14352;13574;778;0;MAN
2019-09-17;16697;12809;3888;0;MPS
2019-09-17;6;6;0;0;WAN
2019-09-18;45833;44823;1010;0;DPS
2019-09-18;13578;13468;110;0;MAN
2019-09-18;13364;12384;980;0;MPS
2019-09-19;58636;57174;1462;0;DPS
2019-09-19;21468;20143;1325;0;MAN
2019-09-19;19366;17819;1547;0;MPS
2019-09-19;3;3;0;0;WAN
2019-09-20;55663;52469;3194;0;DPS
2019-09-20;14788;14779;9;0;MAN
2019-09-20;14666;14662;4;0;MPS
2019-09-20;11;11;0;0;WAN
2019-09-21;33003;31749;1254;0;DPS
2019-09-21;9608;9603;5;0;MAN
2019-09-21;7974;7947;27;0;MPS
2019-09-23;58427;57097;1330;0;DPS
2019-09-23;16680;16671;9;0;MAN
2019-09-23;16290;16290;0;0;MPS
2019-09-24;42846;41950;896;0;DPS
2019-09-24;13187;13180;7;0;MAN
2019-09-24;12368;12368;0;0;MPS
2019-09-25;46249;45067;1182;0;DPS
2019-09-25;13419;13396;23;0;MAN
2019-09-25;13602;13580;22;0;MPS
2019-09-25;6;6;0;0;WAN
2019-09-26;69348;67427;1921;0;DPS
2019-09-26;20512;20351;161;0;MAN
2019-09-26;22905;22762;143;0;MPS
2019-09-26;13;12;1;0;WAN
2019-09-27;53259;51688;1571;0;DPS
2019-09-27;14350;14300;50;0;MAN
2019-09-27;17931;17739;192;0;MPS
2019-09-27;5;5;0;0;WAN
2019-09-28;30842;30080;762;0;DPS
2019-09-28;8923;8864;59;0;MAN
2019-09-28;9283;8002;1281;0;MPS
2019-09-28;5;5;0;0;WAN
2019-09-30;54702;53535;1167;0;DPS
2019-09-30;15159;14974;185;0;MAN
2019-09-30;13312;13312;0;0;MPS
2019-09-30;20;20;0;0;WAN
2019-10-01;66144;64470;1674;0;DPS
2019-10-01;17074;17049;25;0;MAN
2019-10-01;23403;22999;404;0;MPS
2019-10-01;2;2;0;0;WAN
2019-10-02;73142;71231;1911;0;DPS
2019-10-02;23389;23374;15;0;MAN
2019-10-02;23936;22999;937;0;MPS
2019-10-03;16336;15977;359;0;DPS
2019-10-03;4154;4148;6;0;MAN
2019-10-03;4519;4517;2;0;MPS
2019-10-03;1;1;0;0;WAN
2019-10-04;42580;41592;988;0;DPS
2019-10-04;13504;13287;217;0;MAN
2019-10-04;12617;12615;2;0;MPS
2019-10-04;11;11;0;0;WAN
2019-10-05;46892;45461;1431;0;DPS
2019-10-05;14578;14572;6;0;MAN
2019-10-05;14148;14098;50;0;MPS
2019-10-05;18;18;0;0;WAN
2019-10-07;59705;58328;1377;0;DPS
2019-10-07;17634;17612;22;0;MAN
2019-10-07;16280;16145;135;0;MPS
2019-10-08;72024;67411;4613;0;DPS
2019-10-08;16649;16343;306;0;MAN
2019-10-08;18518;17614;904;0;MPS
2019-10-08;4;4;0;0;WAN
2019-10-09;62201;59193;3008;0;DPS
2019-10-09;15690;14356;1334;0;MAN
2019-10-09;16454;16389;65;0;MPS
2019-10-09;2;2;0;0;WAN
2019-10-10;65729;63949;1780;0;DPS
2019-10-10;17734;17688;46;0;MAN
2019-10-10;21590;21437;153;0;MPS
2019-10-10;17352;17352;0;0;WAN
2019-10-11;54205;53025;1180;0;DPS
2019-10-11;13929;13888;41;0;MAN
2019-10-11;16795;15394;1401;0;MPS
2019-10-11;3398;3398;0;0;WAN
2019-10-12;26497;25826;671;0;DPS
2019-10-12;7766;7760;6;0;MAN
2019-10-12;6716;6656;60;0;MPS
2019-10-12;7382;7382;0;0;WAN
2019-10-14;46955;44596;2359;0;DPS
2019-10-14;13745;13553;192;0;MAN
2019-10-14;12945;12416;529;0;MPS
2019-10-14;10152;10152;0;0;WAN
2019-10-15;53691;50918;2773;0;DPS
2019-10-15;13583;13575;8;0;MAN
2019-10-15;16683;16507;176;0;MPS
2019-10-15;900;900;0;0;WAN
2019-10-16;50889;49014;1875;0;DPS
2019-10-16;12001;11926;75;0;MAN
2019-10-16;14150;14025;125;0;MPS
2019-10-16;6;6;0;0;WAN
2019-10-17;60689;58793;1896;0;DPS
2019-10-17;15902;15890;12;0;MAN
2019-10-17;18579;18514;65;0;MPS
2019-10-17;2;2;0;0;WAN
2019-10-18;50803;48538;2265;0;DPS
2019-10-18;12223;12126;97;0;MAN
2019-10-18;18407;14544;3863;0;MPS
2019-10-18;8;8;0;0;WAN
2019-10-19;28037;27023;1014;0;DPS
2019-10-19;8033;8019;14;0;MAN
2019-10-19;7400;7400;0;0;MPS
2019-10-19;2;2;0;0;WAN
2019-10-21;53555;51778;1777;0;DPS
2019-10-21;16470;16390;80;0;MAN
2019-10-21;17293;15752;1541;0;MPS
2019-10-21;66;66;0;0;WAN
2019-10-22;64054;61038;3016;0;DPS
2019-10-22;15377;15317;60;0;MAN
2019-10-22;17496;17460;36;0;MPS
2019-10-22;198;198;0;0;WAN
2019-10-23;51890;49537;2353;0;DPS
2019-10-23;13802;13134;668;0;MAN
2019-10-23;15813;14739;1074;0;MPS
2019-10-23;5722;5722;0;0;WAN
2019-10-24;64889;59023;5866;0;DPS
2019-10-24;17954;17939;15;0;MAN
2019-10-24;19806;19282;524;0;MPS
2019-10-24;804;804;0;0;WAN
2019-10-25;48794;47383;1411;0;DPS
2019-10-25;13936;13930;6;0;MAN
2019-10-25;15406;15406;0;0;MPS
2019-10-25;3409;3409;0;0;WAN
2019-10-26;35478;31860;3618;0;DPS
2019-10-26;8741;8719;22;0;MAN
2019-10-26;8338;7762;576;0;MPS
2019-10-26;1844;1844;0;0;WAN
2019-10-28;55178;52419;2759;0;DPS
2019-10-28;15595;15415;180;0;MAN
2019-10-28;12970;12846;124;0;MPS
2019-10-28;4570;4570;0;0;WAN
2019-10-29;70809;67768;3041;0;DPS
2019-10-29;20511;20483;28;0;MAN
2019-10-29;22962;20778;2184;0;MPS
2019-10-29;1509;1509;0;0;WAN
2019-10-30;61665;59367;2298;0;DPS
2019-10-30;17633;17206;427;0;MAN
2019-10-30;18703;18691;12;0;MPS
2019-10-30;194;194;0;0;WAN
2019-10-31;19271;18486;785;0;DPS
2019-10-31;4997;4982;15;0;MAN
2019-10-31;6369;6369;0;0;MPS
2019-10-31;2;2;0;0;WAN
2019-11-01;41418;40047;1371;0;DPS
2019-11-01;11417;11382;35;0;MAN
2019-11-01;13410;13149;261;0;MPS
2019-11-01;8;8;0;0;WAN
2019-11-02;72229;70457;1772;0;DPS
2019-11-02;21458;21388;70;0;MAN
2019-11-02;14886;14886;0;0;MPS
2019-11-02;13;13;0;0;WAN
2019-11-04;71312;68459;2853;0;DPS
2019-11-04;19587;19582;5;0;MAN
2019-11-04;16885;16501;384;0;MPS
2019-11-05;70852;69223;1629;0;DPS
2019-11-05;18724;18701;23;0;MAN
2019-11-05;21172;19809;1363;0;MPS
2019-11-05;2;2;0;0;WAN
2019-11-06;58071;55829;2242;0;DPS
2019-11-06;15702;15688;14;0;MAN
2019-11-06;15686;15640;46;0;MPS
2019-11-06;42;42;0;0;WAN
2019-11-07;67074;65215;1859;0;DPS
2019-11-07;20611;20420;191;0;MAN
2019-11-07;21703;21605;98;0;MPS
2019-11-07;6;6;0;0;WAN
2019-11-08;58669;57221;1448;0;DPS
2019-11-08;15067;15055;12;0;MAN
2019-11-08;16467;16463;4;0;MPS
2019-11-08;2;2;0;0;WAN
2019-11-09;31984;31200;784;0;DPS
2019-11-09;8630;8628;2;0;MAN
2019-11-09;7563;7537;26;0;MPS
2019-11-09;1;1;0;0;WAN
2019-11-11;57539;56155;1384;0;DPS
2019-11-11;16130;16017;113;0;MAN
2019-11-11;15476;12785;2691;0;MPS
2019-11-11;101;101;0;0;WAN
2019-11-12;61528;60176;1352;0;DPS
2019-11-12;16288;16197;91;0;MAN
2019-11-12;14869;14866;3;0;MPS
2019-11-12;1;1;0;0;WAN
2019-11-13;55729;53543;2186;0;DPS
2019-11-13;14431;14418;13;0;MAN
2019-11-13;15095;14727;368;0;MPS
2019-11-13;57;57;0;0;WAN
2019-11-14;69348;66486;2862;0;DPS
2019-11-14;19468;18425;1043;0;MAN
2019-11-14;21248;20816;432;0;MPS
2019-11-14;456;456;0;0;WAN
2019-11-15;55062;52842;2220;0;DPS
2019-11-15;13904;13895;9;0;MAN
2019-11-15;16978;16200;778;0;MPS
2019-11-15;2565;2565;0;0;WAN
2019-11-16;37825;36763;1062;0;DPS
2019-11-16;9160;9157;3;0;MAN
2019-11-16;7935;7839;96;0;MPS
2019-11-16;2774;2774;0;0;WAN
2019-11-18;58821;57436;1385;0;DPS
2019-11-18;15373;15269;104;0;MAN
2019-11-18;12678;12660;18;0;MPS
2019-11-18;4226;4226;0;0;WAN
2019-11-19;68217;64449;3768;0;DPS
2019-11-19;16691;16681;10;0;MAN
2019-11-19;18189;18068;121;0;MPS
2019-11-19;6393;6393;0;0;WAN
2019-11-20;60467;56509;3958;0;DPS
2019-11-20;17220;17036;184;0;MAN
2019-11-20;16230;15073;1157;0;MPS
2019-11-20;158;158;0;0;WAN
2019-11-21;77656;74425;3231;0;DPS
2019-11-21;20227;20222;5;0;MAN
2019-11-21;19389;19293;96;0;MPS
2019-11-21;1;1;0;0;WAN
2019-11-22;56910;55350;1560;0;DPS
2019-11-22;15363;15279;84;0;MAN
2019-11-22;18355;15172;3183;0;MPS
2019-11-22;1;1;0;0;WAN
2019-11-23;36679;32827;3852;0;DPS
2019-11-23;9688;9514;174;0;MAN
2019-11-23;11399;8113;3286;0;MPS
2019-11-23;61;61;0;0;WAN
2019-11-25;61428;59725;1703;0;DPS
2019-11-25;15851;15843;8;0;MAN
2019-11-25;13538;12908;630;0;MPS
2019-11-25;114;114;0;0;WAN
2019-11-26;81669;77092;4577;0;DPS
2019-11-26;17849;17838;11;0;MAN
2019-11-26;18950;16929;2021;0;MPS
2019-11-26;39;39;0;0;WAN
2019-11-27;70910;68815;2095;0;DPS
2019-11-27;17038;17022;16;0;MAN
2019-11-27;15275;15092;183;0;MPS
2019-11-27;3;3;0;0;WAN
2019-11-28;87410;83803;3607;0;DPS
2019-11-28;20286;20273;13;0;MAN
2019-11-28;22644;22358;286;0;MPS
2019-11-28;1;1;0;0;WAN
2019-11-29;66763;65370;1393;0;DPS
2019-11-29;14602;14495;107;0;MAN
2019-11-29;15179;14868;311;0;MPS
2019-11-30;40945;39965;980;0;DPS
2019-11-30;9308;9063;245;0;MAN
2019-11-30;8477;8322;155;0;MPS
2019-12-02;78068;74976;3092;0;DPS
2019-12-02;18871;16978;1893;0;MAN
2019-12-02;15719;14278;1441;0;MPS
2019-12-02;4;4;0;0;WAN
2019-12-03;88516;86092;2424;0;DPS
2019-12-03;18893;18245;648;0;MAN
2019-12-03;19524;18496;1028;0;MPS
2019-12-03;1605;1590;15;0;WAN
2019-12-04;74502;71327;3175;0;DPS
2019-12-04;14978;14972;6;0;MAN
2019-12-04;18326;18284;42;0;MPS
2019-12-05;81538;78932;2606;0;DPS
2019-12-05;19336;19147;189;0;MAN
2019-12-05;25401;23566;1835;0;MPS
2019-12-05;1;0;1;0;WAN
2019-12-06;67460;66269;1191;0;DPS
2019-12-06;14793;14718;75;0;MAN
2019-12-06;18078;18078;0;0;MPS
2019-12-06;1406;1406;0;0;WAN
2019-12-07;38360;37079;1281;0;DPS
2019-12-07;9360;9351;9;0;MAN
2019-12-07;9179;9179;0;0;MPS
2019-12-09;61400;60365;1035;0;DPS
2019-12-09;15526;15484;42;0;MAN
2019-12-09;13754;13441;313;0;MPS
2019-12-09;11;11;0;0;WAN
2019-12-10;72575;70873;1702;0;DPS
2019-12-10;16840;16816;24;0;MAN
2019-12-10;19801;18557;1244;0;MPS
2019-12-11;69121;64313;4808;0;DPS
2019-12-11;16794;16724;70;0;MAN
2019-12-11;16972;16954;18;0;MPS
2019-12-11;9;9;0;0;WAN
2019-12-12;75943;73845;2098;0;DPS
2019-12-12;18863;18525;338;0;MAN
2019-12-12;21122;21017;105;0;MPS
2019-12-12;3;3;0;0;WAN
2019-12-13;62077;60600;1477;0;DPS
2019-12-13;15318;15305;13;0;MAN
2019-12-13;16476;15852;624;0;MPS
2019-12-13;63;63;0;0;WAN
2019-12-14;39403;37778;1625;0;DPS
2019-12-14;9439;9342;97;0;MAN
2019-12-14;9037;8629;408;0;MPS
2019-12-16;69514;68201;1313;0;DPS
2019-12-16;17002;16999;3;0;MAN
2019-12-16;15516;15303;213;0;MPS
2019-12-17;85941;84505;1436;0;DPS
2019-12-17;18407;18364;43;0;MAN
2019-12-17;19193;19193;0;0;MPS
2019-12-17;3;3;0;0;WAN
2019-12-18;67377;65963;1414;0;DPS
2019-12-18;16269;16263;6;0;MAN
2019-12-18;17291;17291;0;0;MPS
2019-12-18;1;1;0;0;WAN
2019-12-19;77980;76667;1313;0;DPS
2019-12-19;17889;17883;6;0;MAN
2019-12-19;21903;21858;45;0;MPS
2019-12-20;70110;68566;1544;0;DPS
2019-12-20;17506;17426;80;0;MAN
2019-12-20;19177;19104;73;0;MPS
2019-12-21;83730;82166;1564;0;DPS
